,context,word,POS,sum_logprobs
1402,"Покуда я нахожусь у власти, я буду предметом", нападения,NOUN,-9.126226425170898
1403,"Покуда я нахожусь у власти, я буду предметом", ненадобности,NOUN,-9.309956204146149
1404,"Покуда я нахожусь у власти, я буду предметом", ненужных,ADJ,-9.410372138023376
1405,После завершения, всех,PRON,-2.2418429851531982
1406,После завершения, работы,NOUN,-2.3668429851531982
1407,После завершения, процесса,NOUN,-3.3668429851531982
1408,После завершения, проекта,NOUN,-3.7418429851531982
1409,После завершения, установки,NOUN,-3.9918429851531982
1410,После завершения, обучения,NOUN,-3.9918429851531982
1411,Приблизительно в центре тайги, на,ADP,-2.9002034664154053
1412,Приблизительно в центре тайги, находится,VERB,-3.1502034664154053
1413,Приблизительно в центре тайги, в,ADP,-3.900203466415405
1414,Приблизительно в центре тайги, находился,VERB,-4.601248443126679
1415,Приблизительно в центре тайги, находилась,VERB,-4.976248502731323
1416,Приблизительно в центре тайги, находилось,VERB,-6.101248502731323
1417,Приблизительно в центре тайги, находились,VERB,-7.226248502731323
1418,Приблизительно в центре тайги, находиться,VERB,-8.351248502731323
1419,Приблизительно в центре тайги, находили,VERB,-11.101248502731323
1420,"Приготовь себе диетические овощные блюда,", такие,DET,-1.568798303604126
1421,"Приготовь себе диетические овощные блюда,", которые,PRON,-1.693798303604126
1422,"Приготовь себе диетические овощные блюда,", чтобы,SCONJ,-2.318798303604126
1423,"Приготовь себе диетические овощные блюда,", например,ADV,-2.818798303604126
1424,"Приготовь себе диетические овощные блюда,", и,CCONJ,-3.693798303604126
1425,"Приготовь себе диетические овощные блюда,", они,PRON,-3.943798303604126
1426,Применение микросхемы, в,ADP,-3.023888349533081
1427,Применение микросхемы, 555,NUM,-3.5602186918258667
1428,Применение микросхемы, LM358,PROPN,-4.617425322532654
1429,Применение микросхемы, LM317,PROPN,-4.867425322532654
1430,Применение микросхемы, 74HC595,NUM,-5.011093825101852
1431,Применение микросхемы,"

Микросхема",NOUN,-5.17596420366317
1432,Применение микросхемы, 741,NUM,-5.560218572616577
1433,Применение микросхемы,"

С",ADP,-5.961061716079712
1434,Применение микросхемы, LM393,PROPN,-6.117425203323364
1435,Применение микросхемы, 74HC74,NUM,-6.261093944311142
1436,Применение микросхемы, 74HC14,NUM,-6.386093944311142
1437,Применение микросхемы, 8255,NUM,-6.414346575737
1438,Применение микросхемы, 7400,NUM,-6.460996866226196
1439,Применение микросхемы, 555**,NUM,-6.50710666179657
1440,Применение микросхемы,"

В",INTJ,-6.586061716079712
1441,Причиной аварии был мобильный, телефон,NOUN,-0.0258332826197147
1442,Причиной аварии был мобильный, интернет,NOUN,-6.9008331298828125
1443,Причиной аварии был мобильный, оператор,NOUN,-6.9008331298828125
1444,Причиной аварии был мобильный, сигнал,NOUN,-7.0258331298828125
1445,Причиной аварии был мобильный, звон,NOUN,-7.1508331298828125
1446,Причиной аварии был мобильный, звонок,NOUN,-7.151051924665808
1447,Причиной аварии был мобильный, сигнализатор,NOUN,-10.851494442205876
1448,Причиной аварии был мобильный, сигнализирующий,VERB,-16.23173352656886
1449,Причиной аварии был мобильный, звонки,NOUN,-16.77605152130127
1450,Причиной аварии был мобильный, звонк,NOUN,-16.90105152130127
1451,Причиной аварии был мобильный, звонка,NOUN,-17.77605152130127
1452,Причиной аварии был мобильный, звонok,INTJ,-18.77605152130127
1453,Причиной аварии был мобильный, сигнализатора,NOUN,-19.22649455070496
1454,Причиной аварии был мобильный, сигнализировав,VERB,-19.75547140836716
1455,Причиной аварии был мобильный, сигнализировщик,NOUN,-19.75547140836716
1456,Работы выполняет, команда,NOUN,-2.8065619468688965
1457,Работы выполняет, бригада,NOUN,-3.074716293311212
1458,Работы выполняет, компания,NOUN,-3.5565619468688965
1459,Работы выполняет, 1,NUM,-6.133249998092651
1460,Работы выполняет, 3,NUM,-6.508249998092651
1461,Работы выполняет, 4,NUM,-7.008249998092651
1462,Работы выполняет, 2,NUM,-7.008249998092651
1463,Работы выполняет, 5,NUM,-7.133249998092651
1464,Работы выполняет, 3D,PROPN,-7.331627905368805
1465,Работы выполняет, 10,NUM,-7.383249998092651
1466,Работы выполняет, бригадир,NOUN,-7.599522657692432
1467,Работы выполняет,"
Государственное",ADJ,-8.280612949281931
1468,Работы выполняет,"
ИП",NOUN,-8.327075719833374
1469,Работы выполняет,"
Творческое",ADJ,-8.76708722859621
1470,Работы выполняет,"
Иван",PROPN,-8.827075719833374
1471,С нескрываемой, радостью,NOUN,-1.0119980229064822
